filepath,emotion
/Users/priyanshuparashar/speech/dataset/CREMA-D/1012_WSI_NEU_XX.wav,neutral
/Users/priyanshuparashar/speech/dataset/CREMA-D/1033_IOM_ANG_XX.wav,angry
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_07/03-01-06-01-02-01-07.wav,fear
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_21/03-01-04-01-01-02-21.wav,sad
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_09/03-01-04-02-02-01-09.wav,sad
/Users/priyanshuparashar/speech/dataset/TESS/OAF_Fear/OAF_talk_fear.wav,fear
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-05-02-01-02-18.wav,angry
/Users/priyanshuparashar/speech/dataset/CREMA-D/1021_IEO_ANG_HI.wav,angry
/Users/priyanshuparashar/speech/dataset/CREMA-D/1021_TIE_NEU_XX.wav,neutral
/Users/priyanshuparashar/speech/dataset/CREMA-D/1042_IWW_SAD_XX.wav,sad
/Users/priyanshuparashar/speech/dataset/TESS/OAF_neutral/OAF_wife_neutral.wav,neutral
/Users/priyanshuparashar/speech/dataset/CREMA-D/1043_ITS_DIS_XX.wav,disgust
/Users/priyanshuparashar/speech/dataset/TESS/YAF_neutral/YAF_vine_neutral.wav,neutral
/Users/priyanshuparashar/speech/dataset/TESS/YAF_sad/YAF_thought_sad.wav,sad
/Users/priyanshuparashar/speech/dataset/CREMA-D/1041_IWW_SAD_XX.wav,sad
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_16/03-01-08-01-01-01-16.wav,surprise
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_20/03-01-02-02-02-01-20.wav,calm
/Users/priyanshuparashar/speech/dataset/CREMA-D/1067_DFA_HAP_XX.wav,happy
/Users/priyanshuparashar/speech/dataset/TESS/OAF_disgust/OAF_gun_disgust.wav,disgust
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_24/03-01-02-01-02-02-24.wav,calm
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-04-01-01-02-20.wav,sad
/Users/priyanshuparashar/speech/dataset/CREMA-D/1032_IOM_ANG_XX.wav,angry
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_01/03-01-04-02-01-01-01.wav,sad
/Users/priyanshuparashar/speech/dataset/CREMA-D/1075_IWL_NEU_XX.wav,neutral
/Users/priyanshuparashar/speech/dataset/TESS/YAF_fear/YAF_tough_fear.wav,fear
/Users/priyanshuparashar/speech/dataset/CREMA-D/1048_IOM_NEU_XX.wav,neutral
/Users/priyanshuparashar/speech/dataset/CREMA-D/1005_TIE_FEA_XX.wav,fear
/Users/priyanshuparashar/speech/dataset/TESS/YAF_happy/YAF_hall_happy.wav,happy
/Users/priyanshuparashar/speech/dataset/TESS/OAF_Pleasant_surprise/OAF_jug_ps.wav,surprise
/Users/priyanshuparashar/speech/dataset/TESS/OAF_neutral/OAF_met_neutral.wav,neutral
/Users/priyanshuparashar/speech/dataset/CREMA-D/1051_ITH_HAP_XX.wav,happy
/Users/priyanshuparashar/speech/dataset/CREMA-D/1053_IOM_FEA_XX.wav,fear
/Users/priyanshuparashar/speech/dataset/CREMA-D/1012_IEO_ANG_MD.wav,angry
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_19/03-01-02-01-02-01-19.wav,calm
/Users/priyanshuparashar/speech/dataset/TESS/YAF_disgust/YAF_check_disgust.wav,disgust
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_11/03-01-08-02-02-02-11.wav,surprise
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_08/03-01-08-01-01-02-08.wav,surprise
/Users/priyanshuparashar/speech/dataset/TESS/OAF_happy/OAF_wag_happy.wav,happy
/Users/priyanshuparashar/speech/dataset/TESS/OAF_Sad/OAF_chief_sad.wav,sad
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_09/03-01-02-02-02-01-09.wav,calm
/Users/priyanshuparashar/speech/dataset/TESS/OAF_neutral/OAF_tough_neutral.wav,neutral
/Users/priyanshuparashar/speech/dataset/TESS/OAF_disgust/OAF_whip_disgust.wav,disgust
/Users/priyanshuparashar/speech/dataset/CREMA-D/1055_ITS_NEU_XX.wav,neutral
/Users/priyanshuparashar/speech/dataset/CREMA-D/1089_IEO_SAD_MD.wav,sad
/Users/priyanshuparashar/speech/dataset/CREMA-D/1021_WSI_ANG_XX.wav,angry
/Users/priyanshuparashar/speech/dataset/CREMA-D/1042_TIE_FEA_XX.wav,fear
/Users/priyanshuparashar/speech/dataset/CREMA-D/1070_IWW_HAP_XX.wav,happy
/Users/priyanshuparashar/speech/dataset/CREMA-D/1053_IEO_DIS_HI.wav,disgust
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-04-01-01-01-10.wav,sad
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_16/03-01-02-01-02-01-16.wav,calm
/Users/priyanshuparashar/speech/dataset/CREMA-D/1004_ITH_ANG_XX.wav,angry
/Users/priyanshuparashar/speech/dataset/TESS/OAF_Pleasant_surprise/OAF_hate_ps.wav,surprise
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_16/03-01-02-01-02-02-16.wav,calm
/Users/priyanshuparashar/speech/dataset/TESS/OAF_Fear/OAF_tire_fear.wav,fear
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_12/03-01-02-02-01-02-12.wav,calm
/Users/priyanshuparashar/speech/dataset/CREMA-D/1034_IWW_ANG_XX.wav,angry
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_05/03-01-02-01-01-02-05.wav,calm
/Users/priyanshuparashar/speech/dataset/CREMA-D/1052_IWW_FEA_XX.wav,fear
/Users/priyanshuparashar/speech/dataset/TESS/OAF_disgust/OAF_calm_disgust.wav,disgust
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_16/03-01-02-01-02-01-16.wav,calm
/Users/priyanshuparashar/speech/dataset/CREMA-D/1046_DFA_DIS_XX.wav,disgust
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_04/03-01-08-01-01-01-04.wav,surprise
/Users/priyanshuparashar/speech/dataset/TESS/OAF_Fear/OAF_life_fear.wav,fear
/Users/priyanshuparashar/speech/dataset/CREMA-D/1090_ITS_FEA_XX.wav,fear
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_21/03-01-02-02-01-01-21.wav,calm
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_19/03-01-02-01-02-01-19.wav,calm
/Users/priyanshuparashar/speech/dataset/CREMA-D/1011_IOM_ANG_XX.wav,angry
/Users/priyanshuparashar/speech/dataset/TESS/YAF_happy/YAF_said_happy.wav,happy
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_12/03-01-02-02-01-01-12.wav,calm
/Users/priyanshuparashar/speech/dataset/CREMA-D/1086_MTI_DIS_XX.wav,disgust
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_01/03-01-07-01-01-01-01.wav,disgust
/Users/priyanshuparashar/speech/dataset/CREMA-D/1017_TSI_NEU_XX.wav,neutral
/Users/priyanshuparashar/speech/dataset/CREMA-D/1057_WSI_FEA_XX.wav,fear
/Users/priyanshuparashar/speech/dataset/CREMA-D/1046_IOM_DIS_XX.wav,disgust
/Users/priyanshuparashar/speech/dataset/CREMA-D/1038_TIE_ANG_XX.wav,angry
/Users/priyanshuparashar/speech/dataset/CREMA-D/1035_IWL_ANG_XX.wav,angry
/Users/priyanshuparashar/speech/dataset/CREMA-D/1026_IOM_NEU_XX.wav,neutral
/Users/priyanshuparashar/speech/dataset/CREMA-D/1077_DFA_DIS_XX.wav,disgust
/Users/priyanshuparashar/speech/dataset/CREMA-D/1091_TIE_FEA_XX.wav,fear
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_21/03-01-02-02-01-02-21.wav,calm
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_20/03-01-04-02-02-01-20.wav,sad
/Users/priyanshuparashar/speech/dataset/CREMA-D/1083_TSI_NEU_XX.wav,neutral
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_22/03-01-02-02-01-01-22.wav,calm
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_06/03-01-02-01-01-02-06.wav,calm
/Users/priyanshuparashar/speech/dataset/CREMA-D/1017_IEO_FEA_MD.wav,fear
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_24/03-01-02-02-01-02-24.wav,calm
/Users/priyanshuparashar/speech/dataset/CREMA-D/1033_DFA_FEA_XX.wav,fear
/Users/priyanshuparashar/speech/dataset/CREMA-D/1017_IOM_ANG_XX.wav,angry
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_07/03-01-05-02-02-02-07.wav,angry
/Users/priyanshuparashar/speech/dataset/CREMA-D/1042_WSI_DIS_XX.wav,disgust
/Users/priyanshuparashar/speech/dataset/TESS/YAF_happy/YAF_chalk_happy.wav,happy
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_14/03-01-02-02-02-02-14.wav,calm
/Users/priyanshuparashar/speech/dataset/CREMA-D/1038_TAI_SAD_XX.wav,sad
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-02-01-02-01-10.wav,calm
/Users/priyanshuparashar/speech/dataset/CREMA-D/1032_ITS_FEA_XX.wav,fear
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_01/03-01-07-02-01-02-01.wav,disgust
/Users/priyanshuparashar/speech/dataset/CREMA-D/1047_TAI_ANG_XX.wav,angry
/Users/priyanshuparashar/speech/dataset/CREMA-D/1071_ITS_HAP_XX.wav,happy
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_01/03-01-08-02-02-02-01.wav,surprise
/Users/priyanshuparashar/speech/dataset/CREMA-D/1018_MTI_ANG_XX.wav,angry
/Users/priyanshuparashar/speech/dataset/TESS/OAF_happy/OAF_whip_happy.wav,happy
/Users/priyanshuparashar/speech/dataset/CREMA-D/1018_IWL_DIS_XX.wav,disgust
/Users/priyanshuparashar/speech/dataset/CREMA-D/1084_IWL_HAP_XX.wav,happy
/Users/priyanshuparashar/speech/dataset/CREMA-D/1084_WSI_ANG_XX.wav,angry
/Users/priyanshuparashar/speech/dataset/TESS/YAF_fear/YAF_base_fear.wav,fear
/Users/priyanshuparashar/speech/dataset/TESS/YAF_disgust/YAF_cause_disgust.wav,disgust
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_12/03-01-08-02-02-01-12.wav,surprise
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_05/03-01-02-01-02-01-05.wav,calm
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_02/03-01-02-01-02-02-02.wav,calm
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-07-02-02-02-10.wav,disgust
/Users/priyanshuparashar/speech/dataset/CREMA-D/1085_MTI_HAP_XX.wav,happy
/Users/priyanshuparashar/speech/dataset/CREMA-D/1005_IEO_HAP_LO.wav,happy
/Users/priyanshuparashar/speech/dataset/CREMA-D/1040_IOM_ANG_XX.wav,angry
/Users/priyanshuparashar/speech/dataset/TESS/YAF_disgust/YAF_lid_disgust.wav,disgust
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_14/03-01-08-01-01-02-14.wav,surprise
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_08/03-01-02-01-01-01-08.wav,calm
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_04/03-01-02-02-02-02-04.wav,calm
/Users/priyanshuparashar/speech/dataset/CREMA-D/1023_MTI_DIS_XX.wav,disgust
/Users/priyanshuparashar/speech/dataset/CREMA-D/1052_IEO_ANG_HI.wav,angry
/Users/priyanshuparashar/speech/dataset/TESS/OAF_Pleasant_surprise/OAF_back_ps.wav,surprise
/Users/priyanshuparashar/speech/dataset/CREMA-D/1058_ITH_SAD_XX.wav,sad
/Users/priyanshuparashar/speech/dataset/CREMA-D/1045_ITS_FEA_XX.wav,fear
/Users/priyanshuparashar/speech/dataset/CREMA-D/1042_DFA_DIS_XX.wav,disgust
/Users/priyanshuparashar/speech/dataset/CREMA-D/1006_IEO_DIS_MD.wav,disgust
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_01/03-01-08-02-01-02-01.wav,surprise
/Users/priyanshuparashar/speech/dataset/CREMA-D/1078_TAI_FEA_XX.wav,fear
/Users/priyanshuparashar/speech/dataset/TESS/OAF_neutral/OA_bite_neutral.wav,neutral
/Users/priyanshuparashar/speech/dataset/TESS/OAF_Pleasant_surprise/OAF_doll_ps.wav,surprise
/Users/priyanshuparashar/speech/dataset/CREMA-D/1034_IWL_SAD_XX.wav,sad
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_16/03-01-02-01-01-02-16.wav,calm
/Users/priyanshuparashar/speech/dataset/CREMA-D/1041_WSI_HAP_XX.wav,happy
/Users/priyanshuparashar/speech/dataset/CREMA-D/1052_IEO_HAP_LO.wav,happy
/Users/priyanshuparashar/speech/dataset/CREMA-D/1084_ITS_ANG_XX.wav,angry
/Users/priyanshuparashar/speech/dataset/CREMA-D/1053_TSI_FEA_XX.wav,fear
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_02/03-01-02-02-01-01-02.wav,calm
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_23/03-01-03-02-01-02-23.wav,happy
/Users/priyanshuparashar/speech/dataset/CREMA-D/1028_IOM_SAD_XX.wav,sad
/Users/priyanshuparashar/speech/dataset/CREMA-D/1068_DFA_DIS_XX.wav,disgust
/Users/priyanshuparashar/speech/dataset/CREMA-D/1028_DFA_FEA_XX.wav,fear
/Users/priyanshuparashar/speech/dataset/TESS/YAF_sad/YAF_soup_sad.wav,sad
/Users/priyanshuparashar/speech/dataset/CREMA-D/1074_IEO_DIS_LO.wav,disgust
/Users/priyanshuparashar/speech/dataset/TESS/YAF_sad/YAF_keen_sad.wav,sad
/Users/priyanshuparashar/speech/dataset/CREMA-D/1003_TAI_FEA_XX.wav,fear
/Users/priyanshuparashar/speech/dataset/CREMA-D/1016_WSI_DIS_XX.wav,disgust
/Users/priyanshuparashar/speech/dataset/TESS/OAF_Pleasant_surprise/OAF_youth_ps.wav,surprise
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-08-01-02-02-18.wav,surprise
/Users/priyanshuparashar/speech/dataset/CREMA-D/1081_IOM_NEU_XX.wav,neutral
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_07/03-01-02-01-02-01-07.wav,calm
/Users/priyanshuparashar/speech/dataset/TESS/OAF_disgust/OAF_dog_disgust.wav,disgust
/Users/priyanshuparashar/speech/dataset/TESS/OAF_disgust/OAF_youth_disgust.wav,disgust
/Users/priyanshuparashar/speech/dataset/CREMA-D/1029_IEO_ANG_LO.wav,angry
/Users/priyanshuparashar/speech/dataset/TESS/OAF_disgust/OAF_match_disgust.wav,disgust
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_01/03-01-08-02-01-02-01.wav,surprise
/Users/priyanshuparashar/speech/dataset/CREMA-D/1068_IOM_SAD_XX.wav,sad
/Users/priyanshuparashar/speech/dataset/CREMA-D/1016_IOM_ANG_XX.wav,angry
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_03/03-01-04-01-02-01-03.wav,sad
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_17/03-01-02-01-02-01-17.wav,calm
/Users/priyanshuparashar/speech/dataset/CREMA-D/1045_MTI_SAD_XX.wav,sad
/Users/priyanshuparashar/speech/dataset/CREMA-D/1062_IWW_SAD_XX.wav,sad
/Users/priyanshuparashar/speech/dataset/CREMA-D/1017_IEO_SAD_LO.wav,sad
/Users/priyanshuparashar/speech/dataset/TESS/OAF_disgust/OAF_laud_disgust.wav,disgust
/Users/priyanshuparashar/speech/dataset/CREMA-D/1034_MTI_FEA_XX.wav,fear
/Users/priyanshuparashar/speech/dataset/TESS/YAF_happy/YAF_mess_happy.wav,happy
/Users/priyanshuparashar/speech/dataset/CREMA-D/1077_IEO_NEU_XX.wav,neutral
/Users/priyanshuparashar/speech/dataset/CREMA-D/1010_IWW_FEA_XX.wav,fear
/Users/priyanshuparashar/speech/dataset/CREMA-D/1051_IEO_SAD_HI.wav,sad
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_03/03-01-08-01-02-01-03.wav,surprise
/Users/priyanshuparashar/speech/dataset/CREMA-D/1049_TAI_NEU_XX.wav,neutral
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_01/03-01-05-02-02-01-01.wav,angry
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_13/03-01-04-01-02-02-13.wav,sad
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_11/03-01-01-01-02-01-11.wav,neutral
/Users/priyanshuparashar/speech/dataset/TESS/OAF_neutral/OAF_mob_neutral.wav,neutral
/Users/priyanshuparashar/speech/dataset/CREMA-D/1085_IEO_ANG_LO.wav,angry
/Users/priyanshuparashar/speech/dataset/CREMA-D/1054_TSI_ANG_XX.wav,angry
/Users/priyanshuparashar/speech/dataset/CREMA-D/1047_ITH_DIS_XX.wav,disgust
/Users/priyanshuparashar/speech/dataset/CREMA-D/1064_IWL_ANG_XX.wav,angry
/Users/priyanshuparashar/speech/dataset/CREMA-D/1076_WSI_DIS_XX.wav,disgust
/Users/priyanshuparashar/speech/dataset/CREMA-D/1022_IEO_FEA_HI.wav,fear
/Users/priyanshuparashar/speech/dataset/CREMA-D/1086_IEO_SAD_HI.wav,sad
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_19/03-01-02-01-02-02-19.wav,calm
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_15/03-01-02-01-01-01-15.wav,calm
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_13/03-01-05-02-02-01-13.wav,angry
/Users/priyanshuparashar/speech/dataset/TESS/YAF_neutral/YAF_thought_neutral.wav,neutral
/Users/priyanshuparashar/speech/dataset/CREMA-D/1061_ITS_HAP_XX.wav,happy
/Users/priyanshuparashar/speech/dataset/CREMA-D/1043_IEO_HAP_LO.wav,happy
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_09/03-01-08-02-02-01-09.wav,surprise
/Users/priyanshuparashar/speech/dataset/CREMA-D/1082_IOM_SAD_XX.wav,sad
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_04/03-01-06-02-01-01-04.wav,fear
/Users/priyanshuparashar/speech/dataset/TESS/OAF_Pleasant_surprise/OAF_soup_ps.wav,surprise
/Users/priyanshuparashar/speech/dataset/CREMA-D/1037_DFA_DIS_XX.wav,disgust
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_01/03-01-04-02-01-01-01.wav,sad
/Users/priyanshuparashar/speech/dataset/TESS/OAF_Sad/OAF_phone_sad.wav,sad
/Users/priyanshuparashar/speech/dataset/CREMA-D/1029_IEO_SAD_MD.wav,sad
/Users/priyanshuparashar/speech/dataset/TESS/OAF_Pleasant_surprise/OAF_dog_ps.wav,surprise
/Users/priyanshuparashar/speech/dataset/TESS/OAF_Pleasant_surprise/OAF_take_ps.wav,surprise
/Users/priyanshuparashar/speech/dataset/CREMA-D/1008_IEO_FEA_LO.wav,fear
/Users/priyanshuparashar/speech/dataset/CREMA-D/1068_ITS_FEA_XX.wav,fear
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-02-01-02-02-18.wav,calm
/Users/priyanshuparashar/speech/dataset/CREMA-D/1061_IEO_FEA_MD.wav,fear
/Users/priyanshuparashar/speech/dataset/CREMA-D/1090_WSI_NEU_XX.wav,neutral
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_22/03-01-02-01-02-01-22.wav,calm
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_09/03-01-03-01-02-01-09.wav,happy
/Users/priyanshuparashar/speech/dataset/CREMA-D/1042_IOM_FEA_XX.wav,fear
/Users/priyanshuparashar/speech/dataset/TESS/OAF_Pleasant_surprise/OAF_lease_ps.wav,surprise
/Users/priyanshuparashar/speech/dataset/CREMA-D/1024_IEO_HAP_MD.wav,happy
/Users/priyanshuparashar/speech/dataset/TESS/YAF_sad/YAF_rough_sad.wav,sad
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_09/03-01-04-01-01-02-09.wav,sad
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_12/03-01-01-01-02-02-12.wav,neutral
/Users/priyanshuparashar/speech/dataset/CREMA-D/1084_TIE_DIS_XX.wav,disgust
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_06/03-01-02-01-01-01-06.wav,calm
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_22/03-01-08-02-02-01-22.wav,surprise
/Users/priyanshuparashar/speech/dataset/CREMA-D/1036_IWW_ANG_XX.wav,angry
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_15/03-01-02-01-02-01-15.wav,calm
/Users/priyanshuparashar/speech/dataset/CREMA-D/1050_WSI_NEU_XX.wav,neutral
/Users/priyanshuparashar/speech/dataset/CREMA-D/1012_IOM_HAP_XX.wav,happy
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_23/03-01-08-01-02-02-23.wav,surprise
/Users/priyanshuparashar/speech/dataset/CREMA-D/1003_IEO_HAP_HI.wav,happy
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_15/03-01-02-01-01-01-15.wav,calm
/Users/priyanshuparashar/speech/dataset/CREMA-D/1017_DFA_SAD_XX.wav,sad
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_19/03-01-03-02-01-02-19.wav,happy
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_12/03-01-08-01-02-01-12.wav,surprise
/Users/priyanshuparashar/speech/dataset/CREMA-D/1025_IOM_ANG_XX.wav,angry
/Users/priyanshuparashar/speech/dataset/TESS/YAF_happy/YAF_loaf_happy.wav,happy
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_01/03-01-02-01-02-01-01.wav,calm
/Users/priyanshuparashar/speech/dataset/CREMA-D/1048_ITH_DIS_XX.wav,disgust
/Users/priyanshuparashar/speech/dataset/TESS/OAF_neutral/OAF_white_neutral.wav,neutral
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_15/03-01-02-02-01-02-15.wav,calm
/Users/priyanshuparashar/speech/dataset/CREMA-D/1090_IEO_DIS_LO.wav,disgust
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_22/03-01-02-01-01-01-22.wav,calm
/Users/priyanshuparashar/speech/dataset/CREMA-D/1033_TIE_SAD_XX.wav,sad
/Users/priyanshuparashar/speech/dataset/CREMA-D/1064_MTI_HAP_XX.wav,happy
/Users/priyanshuparashar/speech/dataset/CREMA-D/1025_TSI_DIS_XX.wav,disgust
/Users/priyanshuparashar/speech/dataset/CREMA-D/1010_TAI_ANG_XX.wav,angry
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_01/03-01-02-02-01-01-01.wav,calm
/Users/priyanshuparashar/speech/dataset/CREMA-D/1047_IOM_FEA_XX.wav,fear
/Users/priyanshuparashar/speech/dataset/CREMA-D/1088_TIE_ANG_XX.wav,angry
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_14/03-01-02-01-01-01-14.wav,calm
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_21/03-01-02-01-01-01-21.wav,calm
/Users/priyanshuparashar/speech/dataset/CREMA-D/1053_ITH_ANG_XX.wav,angry
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_21/03-01-08-02-01-01-21.wav,surprise
/Users/priyanshuparashar/speech/dataset/CREMA-D/1069_TSI_HAP_XX.wav,happy
/Users/priyanshuparashar/speech/dataset/TESS/OAF_disgust/OAF_pick_disgust.wav,disgust
/Users/priyanshuparashar/speech/dataset/TESS/OAF_neutral/OAF_hit_neutral.wav,neutral
/Users/priyanshuparashar/speech/dataset/CREMA-D/1037_ITH_ANG_XX.wav,angry
/Users/priyanshuparashar/speech/dataset/CREMA-D/1090_IEO_SAD_MD.wav,sad
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_11/03-01-05-01-01-02-11.wav,angry
/Users/priyanshuparashar/speech/dataset/CREMA-D/1039_ITS_NEU_XX.wav,neutral
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_06/03-01-07-01-01-02-06.wav,disgust
/Users/priyanshuparashar/speech/dataset/CREMA-D/1073_ITH_FEA_XX.wav,fear
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_17/03-01-02-01-01-01-17.wav,calm
/Users/priyanshuparashar/speech/dataset/CREMA-D/1083_ITH_FEA_XX.wav,fear
/Users/priyanshuparashar/speech/dataset/TESS/OAF_Sad/OAF_cool_sad.wav,sad
/Users/priyanshuparashar/speech/dataset/CREMA-D/1075_TAI_HAP_XX.wav,happy
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_19/03-01-08-02-01-02-19.wav,surprise
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_19/03-01-02-02-01-02-19.wav,calm
/Users/priyanshuparashar/speech/dataset/TESS/OAF_Sad/OAF_shack_sad.wav,sad
/Users/priyanshuparashar/speech/dataset/TESS/OAF_Pleasant_surprise/OAF_hall_ps.wav,surprise
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_23/03-01-02-02-02-02-23.wav,calm
/Users/priyanshuparashar/speech/dataset/CREMA-D/1043_IEO_FEA_HI.wav,fear
/Users/priyanshuparashar/speech/dataset/CREMA-D/1064_IEO_ANG_HI.wav,angry
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_08/03-01-08-02-01-02-08.wav,surprise
/Users/priyanshuparashar/speech/dataset/CREMA-D/1017_DFA_HAP_XX.wav,happy
/Users/priyanshuparashar/speech/dataset/CREMA-D/1032_IEO_HAP_MD.wav,happy
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_23/03-01-08-02-01-01-23.wav,surprise
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_08/03-01-02-02-01-02-08.wav,calm
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_24/03-01-08-01-01-02-24.wav,surprise
/Users/priyanshuparashar/speech/dataset/TESS/OAF_happy/OAF_soup_happy.wav,happy
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_03/03-01-02-01-01-01-03.wav,calm
